character,frame,time_s,speed_m_s,distance_m,activated
Special Week,768,51.14880000000052,19.6,980.5291194782916,
Special Week,769,51.21540000000052,19.6,981.6595190252893,
Special Week,770,51.28200000000052,19.6,982.9648790252893,
Special Week,771,51.34860000000052,19.6,984.0928916746407,
Special Week,772,51.415200000000524,19.6,985.1953877309259,
Special Week,773,51.481800000000526,19.6,986.5007477309258,
Special Week,774,51.54840000000053,19.6,987.6258075493153,
Special Week,775,51.61500000000053,19.6,988.9311675493152,
Special Week,776,51.68160000000053,19.6,990.0553058490947,
Special Week,777,51.74820000000053,19.6,991.1534638038985,
Special Week,778,51.81480000000053,19.6,992.4588238038984,
Special Week,779,51.88140000000053,19.6,993.5805161035962,
Special Week,780,51.94800000000053,19.6,994.8858761035962,
Special Week,781,52.014600000000534,19.6,996.0065237576208,
Special Week,782,52.081200000000536,19.6,997.1005786845953,
Special Week,783,52.14780000000054,19.6,998.4059346793214,
Special Week,784,52.21440000000054,19.6,999.5257501945691,
Special Week,785,52.28100000000054,19.6,1000.8311101945691,
Special Week,786,52.34760000000054,19.6,1001.9509851104522,
Special Week,787,52.41420000000054,19.6,1003.2563451104521,
Special Week,788,52.48080000000054,19.6,1004.376231701641,
Special Week,789,52.54740000000054,19.6,1005.4704007621424,
Special Week,790,52.614000000000544,19.6,1006.7757607621423,
Special Week,791,52.680600000000545,19.6,1007.8957067657103,
Special Week,792,52.74720000000055,19.6,1009.2010667657103,
Special Week,793,52.81380000000055,19.6,1010.3219465029184,
Special Week,794,52.88040000000055,19.6,1011.4189128356537,
Special Week,795,52.94700000000055,19.6,1012.7242728356537,
Special Week,796,53.01360000000055,19.6,1013.8480910639365,
Special Week,797,53.08020000000055,19.6,1015.1534184156939,
Special Week,798,53.14680000000055,19.6,1016.2786205877704,
Special Week,799,53.213400000000554,19.6,1017.3809796003877,
Special Week,800,53.280000000000555,19.6,1018.6863396003877,
Special Week,801,53.34660000000056,19.6,1019.8143748072517,
Special Week,802,53.41320000000056,19.6,1021.1197348072517,
Special Week,803,53.47980000000056,19.6,1022.2494092710718,
Special Week,804,53.54640000000056,19.6,1023.3590221490191,
Special Week,805,53.61300000000056,19.6,1024.664382149019,
Special Week,806,53.67960000000056,19.6,1025.7995391304366,
Special Week,807,53.74620000000056,19.6,1027.1048991304367,
Special Week,808,53.812800000000564,19.6,1028.2429112830368,
Special Week,809,53.879400000000565,19.6,1029.3628063324243,
Special Week,810,53.946000000000566,19.6,1030.6681663324243,
Special Week,811,54.01260000000057,19.6,1031.8116742522916,
Special Week,812,54.07920000000057,19.6,1033.1170342522917,
Special Week,813,54.14580000000057,19.6,1034.2635864006556,
Special Week,814,54.21240000000057,19.6,1035.3949510163939,
Special Week,815,54.27900000000057,19.6,1036.700311016394,
Special Week,816,54.34560000000057,19.6,1037.8538907891289,
Special Week,817,54.412200000000574,19.6,1039.159250789129,
Special Week,818,54.478800000000575,19.6,1040.316518662839,
Special Week,819,54.545400000000576,19.6,1041.4614149110207,
Special Week,820,54.61200000000058,19.6,1042.7667732489642,
Special Week,821,54.67860000000058,19.6,1043.9313872602468,
Special Week,822,54.74520000000058,19.6,1045.2366804415703,
Special Week,823,54.81180000000058,19.6,1046.4053715428497,
Special Week,824,54.87840000000058,19.6,1047.5646228542823,
Special Week,825,54.94500000000058,19.6,1048.8699828542824,
Special Week,826,55.011600000000584,19.6,1050.0478295790206,
Special Week,827,55.078200000000585,19.6,1051.2185021075443,
Special Week,828,55.144800000000586,19.6,1052.5238308651715,
Special Week,829,55.21140000000059,19.6,1053.7109521956975,
Special Week,830,55.27800000000059,19.6,1055.0163121956975,
Special Week,831,55.34460000000059,19.6,1056.2085714589887,
Special Week,832,55.41120000000059,19.6,1057.3958525841588,
Special Week,833,55.47780000000059,19.6,1058.7012125841588,
Special Week,834,55.54440000000059,19.6,1059.9031025978813,
Special Week,835,55.611000000000594,19.6,1061.2084625978814,
Special Week,836,55.677600000000595,19.6,1062.4159760470982,
Special Week,837,55.744200000000596,19.6,1063.622997250821,
Special Week,838,55.8108000000006,19.6,1064.9283572508211,
Special Week,839,55.8774000000006,19.6,1066.1484228230313,
Special Week,840,55.9440000000006,19.6,1067.3697274990684,
Special Week,841,56.0106000000006,19.6,1068.6750874990685,
Special Week,842,56.0772000000006,19.6,1069.9083311452205,
Special Week,843,56.1438000000006,19.6,1071.2136911452205,
Special Week,844,56.210400000000604,19.6,1072.4546162302681,
Special Week,845,56.277000000000605,19.6,1073.7009248558065,
Special Week,846,56.343600000000606,19.6,1075.0062848558066,
Special Week,847,56.41020000000061,19.6,1076.2113369492447,
Special Week,848,56.47680000000061,19.6,1077.339243840365,
Special Week,849,56.54340000000061,19.6,1078.644603840365,
Special Week,850,56.61000000000061,19.6,1079.7918861536673,
Special Week,851,56.67660000000061,19.6,1081.0971991081162,
Special Week,852,56.74320000000061,19.6,1082.253377896628,
Special Week,853,56.809800000000614,19.6,1083.4025718386335,
Special Week,854,56.876400000000615,19.6,1084.7079318386336,
Special Week,855,56.943000000000616,19.6,1085.8809230025017,
Special Week,856,57.00960000000062,19.6,1087.1862830025018,
Special Week,857,57.07620000000062,19.6,1088.3660668153077,
Special Week,858,57.14280000000062,19.6,1089.53972682899,
Special Week,859,57.20940000000062,19.6,1090.845053357639,
Special Week,860,57.27600000000062,19.6,1092.035650156682,
Special Week,861,57.34260000000062,19.6,1093.2222882789335,
Special Week,862,57.409200000000624,19.6,1094.5276482789336,
Special Week,863,57.475800000000625,19.6,1095.728561366141,
Special Week,864,57.542400000000626,19.6,1097.0339213661412,
Special Week,865,57.60900000000063,19.6,1098.2393835703865,
Special Week,866,57.67560000000063,19.6,1099.4412134886056,
Special Week,867,57.74220000000063,19.6,1100.746562349677,
Special Week,868,57.80880000000063,19.6,1101.9584706348198,
Special Week,869,57.87540000000063,19.6,1103.2637941573446,
Special Week,870,57.94200000000063,19.6,1104.4792855245144,
Special Week,871,58.008600000000634,19.6,1105.6918116474142,
Special Week,872,58.075200000000635,19.6,1106.9971716474142,
Special Week,873,58.141800000000636,19.6,1108.2188182696593,
Special Week,874,58.20840000000064,19.6,1109.437811864477,
Special Week,875,58.27500000000064,19.6,1110.743171864477,
Special Week,876,58.34160000000064,19.6,1111.9695584641922,
Special Week,877,58.40820000000064,19.6,1113.2749184641923,
Special Week,878,58.47480000000064,19.6,1114.5040224949328,
Special Week,879,58.54140000000064,19.6,1115.730010739739,
Special Week,880,58.608000000000644,19.6,1117.0353422613357,
Special Week,881,58.674600000000645,19.6,1118.2677417544314,
Special Week,882,58.741200000000646,19.6,1119.4973778072172,
Special Week,883,58.80780000000065,19.6,1120.8027378072172,
Special Week,884,58.87440000000065,19.6,1122.03815393627,
Special Week,885,58.94100000000065,19.6,1123.2712385718314,
Special Week,886,59.00760000000065,19.6,1124.5765985718315,
Special Week,887,59.07420000000065,19.6,1125.8149029597503,
Special Week,888,59.14080000000065,19.6,1127.1202189557084,
Special Week,889,59.20740000000065,19.6,1128.3601513675962,
Special Week,890,59.274000000000655,19.6,1129.597617620765,
Special Week,891,59.340600000000656,19.6,1130.9029776207651,
Special Week,892,59.40720000000066,19.6,1132.144389922475,
Special Week,893,59.47380000000066,19.6,1133.3833784042677,
Special Week,894,59.54040000000066,19.6,1134.6887357664325,
Special Week,895,59.60700000000066,19.6,1135.9312432635154,
Special Week,896,59.67360000000066,19.6,1137.2366032635155,
Special Week,897,59.74020000000066,19.6,1138.4801255300806,
Special Week,898,59.80680000000066,19.6,1139.721193951311,
Special Week,899,59.873400000000665,19.6,1141.0265463006756,
Special Week,900,59.940000000000666,19.6,1142.2712365841116,
Special Week,901,60.00660000000067,19.6,1143.5137097411996,
Special Week,902,60.07320000000067,19.6,1144.8190697411997,
Special Week,903,60.13980000000067,19.6,1146.0643460014353,
Special Week,904,60.20640000000067,19.6,1147.3068253573178,
Special Week,905,60.27300000000067,19.6,1148.612112099786,
Special Week,906,60.33960000000067,19.6,1149.8573047855332,
Special Week,907,60.40620000000067,19.6,1151.1626647855333,
Special Week,908,60.472800000000674,19.6,1152.4080622327335,
Special Week,909,60.539400000000676,19.6,1153.650256094246,
Special Week,910,60.60600000000068,19.6,1154.9556160942461,
Special Week,911,60.67260000000068,19.6,1156.2006639351523,
Special Week,912,60.73920000000068,19.6,1157.4425703167528,
Special Week,913,60.80580000000068,19.6,1158.747930316753,
Special Week,914,60.87240000000068,19.6,1159.9923861955976,
Special Week,915,60.93900000000068,19.6,1161.2977461955977,
Special Week,916,61.00560000000068,19.6,1162.5418859204767,
Special Week,917,61.072200000000684,19.6,1163.7825956059783,
Special Week,918,61.138800000000685,19.6,1165.0878428848912,
Special Week,919,61.20540000000069,19.6,1166.3301415984224,
Special Week,920,61.27200000000069,19.6,1167.5684821030195,
Special Week,921,61.33860000000069,19.6,1168.8738421030196,
Special Week,922,61.40520000000069,19.6,1170.114168680236,
Special Week,923,61.47180000000069,19.6,1171.3500822156484,
Special Week,924,61.53840000000069,19.6,1172.6554422156485,
Special Week,925,61.60500000000069,19.6,1173.8935702722063,
Special Week,926,61.671600000000694,19.6,1175.1989302722063,
Special Week,927,61.738200000000695,19.6,1176.4362805921648,
Special Week,928,61.8048000000007,19.6,1177.5748774310953,
Special Week,929,61.8714000000007,19.6,1178.8802317489647,
Special Week,930,61.9380000000007,19.6,1180.0359017833387,
Special Week,931,62.0046000000007,19.6,1181.2521109949314,
Special Week,932,62.0712000000007,19.6,1182.5574709949315,
Special Week,933,62.1378000000007,19.6,1183.7845613674372,
Special Week,934,62.2044000000007,19.6,1185.0899213674372,
Special Week,935,62.271000000000704,19.6,1186.318477205197,
Special Week,936,62.337600000000705,19.6,1187.5438034862157,
Special Week,937,62.404200000000706,19.6,1188.8491634862157,
Special Week,938,62.47080000000071,19.6,1190.080038278691,
Special Week,939,62.53740000000071,19.6,1191.30741561443,
Special Week,940,62.60400000000071,19.6,1192.6127756144301,
Special Week,941,62.67060000000071,19.6,1193.844837696208,
Special Week,942,62.73720000000071,19.6,1195.1501810131142,
Special Week,943,62.80380000000071,19.6,1196.3821788485984,
Special Week,944,62.870400000000714,19.6,1197.610354618367,
Special Week,945,62.937000000000715,19.6,1198.9157049772937,
Special Week,946,63.003600000000716,19.6,1200.148341268925,
Special Week,947,63.07020000000072,19.6,1201.3773291050604,
Special Week,948,63.13680000000072,19.6,1202.6826891050605,
Special Week,949,63.20340000000072,19.6,1203.915906226159,
Special Week,950,63.27000000000072,19.6,1205.221266226159,
Special Week,951,63.33660000000072,19.6,1206.454851156486,
Special Week,952,63.40320000000072,19.6,1207.684559340887,
Special Week,953,63.469800000000724,19.6,1208.9899114533903,
Special Week,954,63.536400000000725,19.6,1210.2232533682816,
Special Week,955,63.603000000000726,19.6,1211.4521450482903,
Special Week,956,63.66960000000073,19.6,1212.7575050482903,
Special Week,957,63.73620000000073,19.6,1213.990123691886,
Special Week,958,63.80280000000073,19.6,1215.2954836918861,
Special Week,959,63.86940000000073,19.6,1216.5278195960618,
Special Week,960,63.93600000000073,19.6,1217.755792375919,
Special Week,961,64.00260000000073,19.6,1219.0611523759192,
Special Week,962,64.06920000000072,19.6,1220.292807549059,
Special Week,963,64.13580000000071,19.6,1221.5200709694732,
Special Week,964,64.20240000000071,19.6,1222.8254309694732,
Special Week,965,64.2690000000007,19.6,1224.0563424393179,
Special Week,966,64.3356000000007,19.6,1225.2828918622886,
Special Week,967,64.40220000000069,19.6,1226.5882200226774,
Special Week,968,64.46880000000068,19.6,1227.8187994734963,
Special Week,969,64.53540000000068,19.6,1229.124152602868,
Special Week,970,64.60200000000067,19.6,1230.3541099229722,
Special Week,971,64.66860000000067,19.6,1231.5790707048789,
Special Week,972,64.73520000000066,19.6,1232.884430704879,
Special Week,973,64.80180000000065,19.6,1234.1135925417418,
Special Week,974,64.86840000000065,19.6,1235.3371911831941,
Special Week,975,64.93500000000064,19.6,1236.6425511831942,
Special Week,976,65.00160000000064,19.6,1237.8700983310737,
Special Week,977,65.06820000000063,19.6,1239.1754583310737,
Special Week,978,65.13480000000062,19.6,1240.4024063341185,
Special Week,979,65.20140000000062,19.6,1241.624018954618,
Special Week,980,65.26800000000061,19.6,1242.929378954618,
Special Week,981,65.3346000000006,19.6,1244.1549981905107,
Special Week,982,65.4012000000006,19.6,1245.3749741961392,
Special Week,983,65.4678000000006,19.6,1246.6802610190618,
Special Week,984,65.53440000000059,19.6,1247.904440039664,
Special Week,985,65.60100000000058,19.6,1249.2097929794586,
Special Week,986,65.66760000000058,19.6,1250.4335593239587,
Special Week,987,65.73420000000057,19.6,1251.6513231759823,
Special Week,988,65.80080000000056,19.6,1252.9566108994177,
Special Week,989,65.86740000000056,19.6,1254.1789548804466,
Special Week,990,65.93400000000055,19.6,1255.3951383425601,
Special Week,991,66.00060000000055,19.6,1256.7004983425602,
Special Week,992,66.06720000000054,19.6,1257.9212098922608,
Special Week,993,66.13380000000053,19.6,1259.2265698922608,
Special Week,994,66.20040000000053,19.6,1260.4462347990789,
Special Week,995,66.26700000000052,19.6,1261.6594805646866,
Special Week,996,66.33360000000052,19.6,1262.9648405646867,
Special Week,997,66.40020000000051,19.6,1264.1830220204345,
Special Week,998,66.4668000000005,19.6,1265.39408061151,
Special Week,999,66.5334000000005,19.6,1266.69944061151,
Special Week,1000,66.60000000000049,19.6,1267.9157712493911,
Special Week,1001,66.66660000000049,19.6,1269.2211039934016,
Special Week,1002,66.73320000000048,19.6,1270.4363855086701,
Special Week,1003,66.79980000000047,19.6,1271.644720883931,
Special Week,1004,66.86640000000047,19.6,1272.9500808839312,
Special Week,1005,66.93300000000046,19.6,1274.163727806655,
Special Week,1006,66.99960000000046,19.6,1275.3698653971828,
Special Week,1007,67.06620000000045,19.6,1276.6751615033677,
Special Week,1008,67.13280000000044,19.6,1277.8868385113713,
Special Week,1009,67.19940000000044,19.6,1279.1921985113713,
Special Week,1010,67.26600000000043,19.6,1280.4030649740512,
Special Week,1011,67.33260000000043,19.6,1281.6059158380813,
Special Week,1012,67.39920000000042,19.6,1282.9112374781005,
Special Week,1013,67.46580000000041,19.6,1284.1201446193309,
Special Week,1014,67.53240000000041,19.6,1285.3211648147185,
Special Week,1015,67.5990000000004,19.6,1286.6265248147186,
Special Week,1016,67.6656000000004,19.6,1287.833333671266,
Special Week,1017,67.73220000000039,19.6,1289.138693671266,
Special Week,1018,67.79880000000038,19.6,1290.3447445127586,
Special Week,1019,67.86540000000038,19.6,1291.5422423016125,
Special Week,1020,67.93200000000037,19.6,1292.8476023016126,
Special Week,1021,67.99860000000037,19.6,1294.0517900924049,
Special Week,1022,68.06520000000036,19.6,1295.2467975421648,
Special Week,1023,68.13180000000035,19.6,1296.5521484610126,
Special Week,1024,68.19840000000035,19.6,1297.7541872768998,
Special Week,1025,68.26500000000034,19.6,1299.0594685540366,
Special Week,1026,68.33160000000034,19.6,1300.26042378606,
Special Week,1027,68.39820000000033,19.6,1301.4519279202743,
Special Week,1028,68.46480000000032,19.6,1302.7572879202744,
Special Week,1029,68.53140000000032,19.6,1303.9562434943762,
Special Week,1030,68.59800000000031,19.6,1305.2616034943762,
Special Week,1031,68.6646000000003,19.6,1306.459822813577,
Special Week,1032,68.7312000000003,19.6,1307.6481314983869,
Special Week,1033,68.7978000000003,19.6,1308.953491498387,
Special Week,1034,68.86440000000029,19.6,1310.1498570553395,
Special Week,1035,68.93100000000028,19.6,1311.3361450109428,
Special Week,1036,68.99760000000028,19.6,1312.641478999082,
Special Week,1037,69.06420000000027,19.6,1313.83590942288,
Special Week,1038,69.13080000000026,19.6,1315.14126942288,
Special Week,1039,69.19740000000026,19.6,1316.3346666007046,
Special Week,1040,69.26400000000025,19.6,1317.5174943944385,
Special Week,1041,69.33060000000025,19.6,1318.8228543944385,
Special Week,1042,69.39720000000024,19.6,1320.0141289333717,
Special Week,1043,69.46380000000023,19.6,1321.1953696716678,
Special Week,1044,69.53040000000023,19.6,1322.5007296716678,
Special Week,1045,69.59700000000022,19.6,1323.6343234283254,
Special Week,1046,69.66360000000022,19.6,1324.9396834283255,
Special Week,1047,69.73020000000021,19.6,1325.830449366744,
Special Week,1048,69.7968000000002,19.6,1327.1356448393267,
Special Week,1049,69.8634000000002,19.6,1328.3689358272181,
Special Week,1050,69.93000000000019,19.6,1329.566988596747,
Special Week,1051,69.99660000000019,19.6,1330.87233826235,
Special Week,1052,70.06320000000018,19.6,1332.0732576528549,
Special Week,1053,70.12980000000017,19.6,1333.2628314207009,
Special Week,1054,70.19640000000017,19.630952882902893,1334.5681657421364,
Special Week,1055,70.26300000000016,19.661905765805784,1335.7658153497089,
Special Week,1056,70.32960000000016,19.692858648708675,1337.0752323522734,
Special Week,1057,70.39620000000015,19.723811531611567,1338.274130749119,
Special Week,1058,70.46280000000014,19.754764414514458,1339.4629766760472,
Special Week,1059,70.52940000000014,19.78571729741735,1340.7786439860538,
Special Week,1060,70.59600000000013,19.81667018032024,1341.9783900878554,
Special Week,1061,70.66260000000013,19.847623063223132,1343.298156788897,
Special Week,1062,70.72920000000012,19.878575946126023,1344.4996076174484,
Special Week,1063,70.79580000000011,19.909528829028915,1345.6890044928655,
Special Week,1064,70.86240000000011,19.940481711931806,1347.0149791128788,
Special Week,1065,70.9290000000001,19.971434594834697,1348.2164842700013,
Special Week,1066,70.9956000000001,20.00238747773759,1349.4052761838977,
Special Week,1067,71.06220000000009,20.03334036064048,1350.7374173273618,
Special Week,1068,71.12880000000008,20.06429324354337,1351.9391069413666,
Special Week,1069,71.19540000000008,20.095246126446263,1353.2753888713867,
Special Week,1070,71.26200000000007,20.126199009349154,1354.478645564407,
Special Week,1071,71.32860000000007,20.157151892252045,1355.667447792283,
Special Week,1072,71.39520000000006,20.188104775154937,1357.009912668154,
Special Week,1073,71.46180000000005,20.219057658057828,1358.2136351172514,
Special Week,1074,71.52840000000005,20.25001054096072,1359.4017283732267,
Special Week,1075,71.59500000000004,20.28096342386361,1360.7503790752546,
Special Week,1076,71.66160000000004,20.311916306766502,1361.9547571653218,
Special Week,1077,71.72820000000003,20.342869189669393,1363.3075307913525,
Special Week,1078,71.79480000000002,20.373822072572285,1364.5132031951557,
Special Week,1079,71.86140000000002,20.404774955475176,1365.7012922186036,
Special Week,1080,71.92800000000001,20.435727838378067,1367.0601965561582,
Special Week,1081,71.9946,20.46668072128096,1368.2660452862956,
Special Week,1082,72.0612,20.49763360418385,1369.453588259169,
Special Week,1083,72.1278,20.52858648708674,1370.8187306572077,
Special Week,1084,72.19439999999999,20.559539369989633,1372.0257368106381,
Special Week,1085,72.26099999999998,20.590492252892524,1373.2134815283825,
Special Week,1086,72.32759999999998,20.621445135795415,1374.5848083124251,
Special Week,1087,72.39419999999997,20.652398018698307,1375.7929207009543,
Special Week,1088,72.46079999999996,20.683350901601198,1377.1683704089996,
Special Week,1089,72.52739999999996,20.71430378450409,1378.3781840162962,
Special Week,1090,72.59399999999995,20.74525666740698,1379.567369110977,
Special Week,1091,72.66059999999995,20.776209550309872,1380.9489333317426,
Special Week,1092,72.72719999999994,20.789193338482967,1382.16076131041,
Special Week,1093,72.79379999999993,20.789193338482967,1383.3506093500653,
Special Week,1094,72.86039999999993,20.789193338482967,1384.7351696264082,
Special Week,1095,72.92699999999992,20.789193338482967,1385.9445865485272,
Special Week,1096,72.99359999999992,20.789193338482967,1387.3291468248701,
Special Week,1097,73.06019999999991,20.789193338482967,1388.5367554171958,
Special Week,1098,73.1267999999999,20.789193338482967,1389.7206331778473,
Special Week,1099,73.1933999999999,20.789193338482967,1391.1051934541902,
Special Week,1100,73.25999999999989,20.789193338482967,1392.3097048294487,
Special Week,1101,73.32659999999989,20.789193338482967,1393.4904240490096,
Special Week,1102,73.39319999999988,20.789193338482967,1394.8748718359834,
Special Week,1103,73.45979999999987,20.789193338482967,1396.077696008631,
Special Week,1104,73.52639999999987,20.789193338482967,1397.256384726821,
Special Week,1105,73.59299999999986,20.789193338482967,1398.6409450031638,
Special Week,1106,73.65959999999986,20.789193338482967,1399.842979517775,
Special Week,1107,73.72619999999985,20.789193338482967,1401.2275397941178,
Special Week,1108,73.79279999999984,20.789193338482967,1402.429254424278,
Special Week,1109,73.85939999999984,20.789193338482967,1403.607076133731,
Special Week,1110,73.92599999999983,20.789193338482967,1404.9916364100739,
Special Week,1111,73.99259999999983,20.789193338482967,1406.193206299706,
Special Week,1112,74.05919999999982,20.789193338482967,1407.3714229841119,
Special Week,1113,74.12579999999981,20.789193338482967,1408.7559779382811,
Special Week,1114,74.19239999999981,20.789193338482967,1409.95795094074,
Special Week,1115,74.2589999999998,20.789193338482967,1411.3424649885844,
Special Week,1116,74.3255999999998,20.789193338482967,1412.545737809926,
Special Week,1117,74.39219999999979,20.789193338482967,1413.7271319073259,
Special Week,1118,74.45879999999978,20.789193338482967,1415.1116921836688,
Special Week,1119,74.52539999999978,20.789193338482967,1416.3174485645102,
Special Week,1120,74.59199999999977,20.789193338482967,1417.5019191522458,
Special Week,1121,74.65859999999977,20.789193338482967,1418.8864702481123,
Special Week,1122,74.72519999999976,20.789193338482967,1420.09458171857,
Special Week,1123,74.79179999999975,20.789193338482967,1421.2820021896468,
Special Week,1124,74.85839999999975,20.789193338482967,1422.6665624659897,
Special Week,1125,74.92499999999974,20.789193338482967,1423.8779620115952,
Special Week,1126,74.99159999999974,20.789193338482967,1425.262522287938,
Special Week,1127,75.05819999999973,20.789193338482967,1426.4762060888436,
Special Week,1128,75.12479999999972,20.789193338482967,1427.6713269661993,
Special Week,1129,75.19139999999972,20.789193338482967,1429.0558700358374,
Special Week,1130,75.25799999999971,20.789193338482967,1430.2739845619963,
Special Week,1131,75.3245999999997,20.789193338482967,1431.474614045839,
Special Week,1132,75.3911999999997,20.789193338482967,1432.8590259918249,
Special Week,1133,75.4577999999997,20.789193338482967,1434.0812336887204,
Special Week,1134,75.52439999999969,20.789193338482967,1435.2872654286525,
Special Week,1135,75.59099999999968,20.789193338482967,1436.6718257049954,
Special Week,1136,75.65759999999968,20.789193338482967,1437.8993214641164,
Special Week,1137,75.72419999999967,20.789193338482967,1439.2838817404593,
Special Week,1138,75.79079999999966,20.789193338482967,1440.5138763494595,
Special Week,1139,75.85739999999966,20.789193338482967,1441.7300878411827,
Special Week,1140,75.92399999999965,20.789193338482967,1443.1146481175256,
Special Week,1141,75.99059999999965,20.789193338482967,1444.3502600592058,
Special Week,1142,76.05719999999964,20.789193338482967,1445.57322032022,
Special Week,1143,76.12379999999963,20.789193338482967,1446.9577671651316,
Special Week,1144,76.19039999999963,20.789193338482967,1448.1988960816866,
Special Week,1145,76.25699999999962,20.789193338482967,1449.4283858903998,
Special Week,1146,76.32359999999962,20.789193338482967,1450.8129461667427,
Special Week,1147,76.39019999999961,20.789193338482967,1452.059430781641,
Special Week,1148,76.4567999999996,20.789193338482967,1453.2949370572437,
Special Week,1149,76.5233999999996,20.789193338482967,1454.6794973335866,
Special Week,1150,76.58999999999959,20.789193338482967,1455.9314103734384,
Special Week,1151,76.65659999999959,20.789193338482967,1457.3159706497813,
Special Week,1152,76.72319999999958,20.789193338482967,1458.5706164393782,
Special Week,1153,76.78979999999957,20.789193338482967,1459.816290398321,
Special Week,1154,76.85639999999957,20.789193338482967,1461.2008262870304,
Special Week,1155,76.92299999999956,20.789193338482967,1462.4608377907743,
Special Week,1156,76.98959999999956,20.789193338482967,1463.7126896073225,
Special Week,1157,77.05619999999955,20.789193338482967,1465.0972498836654,
Special Week,1158,77.12279999999954,20.789193338482967,1466.3628732301784,
Special Week,1159,77.18939999999954,20.789193338482967,1467.620943616208,
Special Week,1160,77.25599999999953,20.789193338482967,1469.005503892551,
Special Week,1161,77.32259999999953,20.789193338482967,1470.2760536247915,
Special Week,1162,77.38919999999952,20.789193338482967,1471.540107905146,
Special Week,1163,77.45579999999951,20.789193338482967,1472.9246681342897,
Special Week,1164,77.52239999999951,20.789193338482967,1474.200357380511,
Special Week,1165,77.5889999999995,20.789193338482967,1475.470362998144,
Special Week,1166,77.6555999999995,20.789193338482967,1476.854923274487,
Special Week,1167,77.72219999999949,20.789193338482967,1478.1354062894502,
Special Week,1168,77.78879999999948,20.789193338482967,1479.4104210688668,
Special Week,1169,77.85539999999948,20.789193338482967,1480.7949813452096,
Special Week,1170,77.92199999999947,20.789193338482967,1482.0800693098731,
Special Week,1171,77.98859999999947,20.789193338482967,1483.3603978824724,
Special Week,1172,78.05519999999946,20.789193338482967,1484.74491315736,
Special Week,1173,78.12179999999945,20.789193338482967,1486.0369967501892,
Special Week,1174,78.18839999999945,20.789193338482967,1487.2957588432528,
Special Week,1175,78.25499999999944,20.789193338482967,1488.6803191195957,
Special Week,1176,78.32159999999944,20.789193338482967,1489.8470903652078,
Special Week,1177,78.38819999999943,20.789193338482967,1491.2316506415507,
Special Week,1178,78.45479999999942,20.789193338482967,1492.6162109178936,
Special Week,1179,78.52139999999942,20.789193338482967,1493.9986033337673,
Special Week,1180,78.58799999999941,20.789193338482967,1495.3831636101102,
Special Week,1181,78.6545999999994,20.789193338482967,1496.7655558787476,
Special Week,1182,78.7211999999994,20.789193338482967,1498.1477598166136,
Special Week,1183,78.7877999999994,20.789193338482967,1499.5301304396328,
Special Week,1184,78.85439999999939,20.789193338482967,1500.9146320507357,
Special Week,1185,78.92099999999938,20.789193338482967,1502.2968202791258,
Special Week,1186,78.98759999999938,20.789193338482967,1503.6791447949722,
Special Week,1187,79.05419999999937,20.789193338482967,1505.063705071315,
Special Week,1188,79.12079999999936,20.789193338482967,1506.4458720514094,
Special Week,1189,79.18739999999936,20.789193338482967,1507.8280477913863,
Special Week,1190,79.25399999999935,20.789193338482967,1509.2125585564038,
Special Week,1191,79.32059999999935,20.789193338482967,1510.5947449266084,
Special Week,1192,79.38719999999934,20.789193338482967,1511.9769003101,
Special Week,1193,79.45379999999933,20.789193338482967,1513.361460586443,
Special Week,1194,79.52039999999933,20.789193338482967,1514.743494541882,
Special Week,1195,79.58699999999932,20.789193338482967,1516.1254838549237,
Special Week,1196,79.65359999999932,20.789193338482967,1517.5075960850168,
Special Week,1197,79.72019999999931,20.789193338482967,1518.8921563613596,
Special Week,1198,79.7867999999993,20.789193338482967,1520.2742327056128,
Special Week,1199,79.8533999999993,20.789193338482967,1521.656237600589,
Special Week,1200,79.91999999999929,20.789193338482967,1523.0407722730583,
Special Week,1201,79.98659999999929,20.789193338482967,1524.4226765516923,
Special Week,1202,80.05319999999928,20.789193338482967,1525.8047724036223,
Special Week,1203,80.11979999999927,20.789193338482967,1527.1893326799652,
Special Week,1204,80.18639999999927,20.789193338482967,1528.5712053842096,
Special Week,1205,80.25299999999926,20.789193338482967,1529.9531093182497,
Special Week,1206,80.31959999999926,20.789193338482967,1531.337659707259,
Special Week,1207,80.38619999999925,20.789193338482967,1532.7197473853248,
Special Week,1208,80.45279999999924,20.789193338482967,1534.101503063981,
Special Week,1209,80.51939999999924,20.789193338482967,1535.4833946657488,
Special Week,1210,80.58599999999923,20.789193338482967,1536.86793451232,
Special Week,1211,80.65259999999923,20.789193338482967,1538.2497380181267,
Special Week,1212,80.71919999999922,20.789193338482967,1539.631578773955,
Special Week,1213,80.78579999999921,20.789193338482967,1541.0161390502979,
Special Week,1214,80.85239999999921,20.789193338482967,1542.3979056236265,
Special Week,1215,80.9189999999992,20.789193338482967,1543.779588343721,
Special Week,1216,80.9855999999992,20.789193338482967,1545.1641486200638,
Special Week,1217,81.05219999999919,20.789193338482967,1546.5460133406486,
Special Week,1218,81.11879999999918,20.789193338482967,1547.927642165254,
Special Week,1219,81.18539999999918,20.789193338482967,1549.3122024415968,
Special Week,1220,81.25199999999917,20.789193338482967,1550.6939245682472,
Special Week,1221,81.31859999999917,20.789193338482967,1552.075609883316,
Special Week,1222,81.38519999999916,20.789193338482967,1553.4571345953784,
